classname,youtube_id,subset,start,end,label
Grooming horse,oPQtXzhUvYQ,training,40.0,42.0,-1
Grooming horse,eSyH-pDF6Nw,training,6.0,8.0,1
Grooming horse,eSyH-pDF6Nw,training,28.5,30.5,1
Grooming horse,eSyH-pDF6Nw,training,44.5,46.5,1
Grooming horse,eSyH-pDF6Nw,training,21.5,23.5,-1
Grooming horse,DLJMDpHnRdk,training,44.5,46.5,-1
Grooming horse,DLJMDpHnRdk,training,21.5,23.5,-1
Grooming horse,DLJMDpHnRdk,training,100.0,102.0,-1
Grooming horse,DLJMDpHnRdk,training,99.0,101.0,-1
Grooming horse,Z6FamS8wLi4,training,72.0,74.0,-1
Grooming horse,Z6FamS8wLi4,training,7.0,9.0,-1
Grooming horse,Z6FamS8wLi4,training,27.0,29.0,-1
Grooming horse,Z6FamS8wLi4,training,47.5,49.5,-1
Grooming horse,TK3bDvQr1x4,training,55.5,57.5,1
Grooming horse,TK3bDvQr1x4,training,108.0,110.0,1
Grooming horse,TK3bDvQr1x4,training,14.5,16.5,1
Grooming horse,TK3bDvQr1x4,training,58.5,60.5,1
Grooming horse,2SBl4xPWs4I,training,74.0,76.0,-1
Grooming horse,2SBl4xPWs4I,training,10.5,12.5,-1
Grooming horse,2SBl4xPWs4I,training,65.0,67.0,-1
Grooming horse,2SBl4xPWs4I,training,59.5,61.5,-1
Grooming horse,g58C85t3gmY,training,108.0,110.0,-1
Grooming horse,g58C85t3gmY,training,40.0,42.0,1
Grooming horse,g58C85t3gmY,training,119.5,121.5,-1
Grooming horse,g58C85t3gmY,training,48.5,50.5,1
Grooming horse,kp-mNHSU5Rc,training,124.5,126.5,1
Grooming horse,kp-mNHSU5Rc,training,20.0,22.0,-1
Grooming horse,kp-mNHSU5Rc,training,150.5,152.5,-1
Grooming horse,kp-mNHSU5Rc,training,127.0,129.0,1
Grooming horse,LODNdQcyuB0,training,65.0,67.0,-1
Grooming horse,LODNdQcyuB0,training,9.5,11.5,-1
Grooming horse,LODNdQcyuB0,training,136.0,138.0,-1
Grooming horse,LODNdQcyuB0,training,137.5,139.5,-1
Grooming horse,i_iIqV0FXn0,training,175.5,177.5,1
Grooming horse,i_iIqV0FXn0,training,24.5,26.5,1
Grooming horse,i_iIqV0FXn0,training,101.5,103.5,1
Grooming horse,i_iIqV0FXn0,training,184.0,186.0,1
Grooming horse,T6OWlH2P0yg,training,53.0,55.0,-1
Grooming horse,T6OWlH2P0yg,training,44.5,46.5,-1
Grooming horse,T6OWlH2P0yg,training,78.0,80.0,-1
Grooming horse,T6OWlH2P0yg,training,63.5,65.5,-1
Grooming horse,uhqUb4u3BFU,training,32.0,34.0,-1
Grooming horse,uhqUb4u3BFU,training,47.5,49.5,-1
Grooming horse,uhqUb4u3BFU,training,14.5,16.5,-1
Grooming horse,uhqUb4u3BFU,training,30.0,32.0,-1
Grooming horse,rsOnhlBF8LM,training,115.5,117.5,1
Grooming horse,rsOnhlBF8LM,training,123.5,125.5,1
Grooming horse,rsOnhlBF8LM,training,110.5,112.5,1
Grooming horse,rsOnhlBF8LM,training,82.0,84.0,1
Grooming horse,RoP31sZS7-U,training,28.0,30.0,-1
Grooming horse,RoP31sZS7-U,training,38.5,40.5,-1
Grooming horse,RoP31sZS7-U,training,96.0,98.0,-1
Grooming horse,RoP31sZS7-U,training,92.5,94.5,-1
Grooming horse,SWwiFDruNp8,training,117.5,119.5,1
Grooming horse,SWwiFDruNp8,training,113.0,115.0,1
Grooming horse,SWwiFDruNp8,training,31.0,33.0,1
Grooming horse,SWwiFDruNp8,training,80.5,82.5,1
Grooming horse,LNoFNLHwIP8,training,143.5,145.5,-1
Grooming horse,LNoFNLHwIP8,training,135.5,137.5,-1
Grooming horse,LNoFNLHwIP8,training,39.5,41.5,-1
Grooming horse,LNoFNLHwIP8,training,147.5,149.5,-1
Grooming horse,9ZN-z8T4onw,training,80.0,82.0,-1
Grooming horse,9ZN-z8T4onw,training,33.5,35.5,1
Grooming horse,9ZN-z8T4onw,training,13.5,15.5,1
Grooming horse,9ZN-z8T4onw,training,53.0,55.0,1
Grooming horse,s87aTPUFur4,training,28.0,30.0,-1
Grooming horse,s87aTPUFur4,training,25.0,27.0,-1
Grooming horse,H3rIQOe-7NU,training,162.0,164.0,-1
Grooming horse,H3rIQOe-7NU,training,102.0,104.0,-1
Grooming horse,H3rIQOe-7NU,training,179.5,181.5,-1
Grooming horse,H3rIQOe-7NU,training,97.5,99.5,-1
Grooming horse,oaetDLsM8_4,training,139.0,141.0,-1
Grooming horse,oaetDLsM8_4,training,11.0,13.0,-1
Grooming horse,oaetDLsM8_4,training,0.5,2.5,-1
Grooming horse,oaetDLsM8_4,training,125.0,127.0,-1
Grooming horse,0ByjulmwVMM,training,19.5,21.5,-1
Grooming horse,0ByjulmwVMM,training,4.0,6.0,1
Grooming horse,0ByjulmwVMM,training,13.5,15.5,-1
Grooming horse,0ByjulmwVMM,training,12.0,14.0,-1
Grooming horse,v-BTi0kj0gs,training,67.5,69.5,1
Grooming horse,v-BTi0kj0gs,training,156.0,158.0,1
Grooming horse,v-BTi0kj0gs,training,52.0,54.0,1
Grooming horse,v-BTi0kj0gs,training,35.5,37.5,1
Grooming horse,qaTd2hgS0Bg,training,29.0,31.0,-1
Grooming horse,qaTd2hgS0Bg,training,69.5,71.5,1
Grooming horse,qaTd2hgS0Bg,training,65.0,67.0,1
Grooming horse,qaTd2hgS0Bg,training,26.0,28.0,1
Grooming horse,-6-2MoUolzw,training,20.0,22.0,-1
Grooming horse,-6-2MoUolzw,training,22.0,24.0,-1
Grooming horse,-6-2MoUolzw,training,73.0,75.0,-1
Grooming horse,-6-2MoUolzw,training,6.0,8.0,-1
Grooming horse,Y4IlI94LufY,training,60.0,62.0,-1
Grooming horse,Y4IlI94LufY,training,47.5,49.5,-1
Grooming horse,Y4IlI94LufY,training,44.0,46.0,-1
Grooming horse,Y4IlI94LufY,training,21.5,23.5,-1
Grooming horse,M2qL3kWg1R0,training,15.0,17.0,-1
Grooming horse,M2qL3kWg1R0,training,97.5,99.5,1
Grooming horse,M2qL3kWg1R0,training,76.0,78.0,-1
Grooming horse,M2qL3kWg1R0,training,53.5,55.5,-1
Grooming horse,ZRbisnKKBSk,training,125.0,127.0,-1
Grooming horse,ZRbisnKKBSk,training,10.5,12.5,-1
Grooming horse,ZRbisnKKBSk,training,6.0,8.0,-1
Grooming horse,ZRbisnKKBSk,training,105.0,107.0,-1
Grooming horse,v4bIyOuEdHc,training,110.5,112.5,-1
Grooming horse,v4bIyOuEdHc,training,44.5,46.5,-1
Grooming horse,v4bIyOuEdHc,training,13.0,15.0,-1
Grooming horse,v4bIyOuEdHc,training,37.0,39.0,-1
Grooming horse,s2R21Hf2Ayg,training,185.5,187.5,-1
Grooming horse,s2R21Hf2Ayg,training,65.0,67.0,-1
Grooming horse,s2R21Hf2Ayg,training,105.0,107.0,-1
Grooming horse,s2R21Hf2Ayg,training,33.5,35.5,1
Grooming horse,B53c4o05440,training,159.5,161.5,1
Grooming horse,B53c4o05440,training,132.0,134.0,1
Grooming horse,B53c4o05440,training,125.0,127.0,1
Grooming horse,B53c4o05440,training,129.0,131.0,1
Grooming horse,61wN_bjZOfo,training,42.5,44.5,-1
Grooming horse,61wN_bjZOfo,training,18.5,20.5,-1
Grooming horse,61wN_bjZOfo,training,20.5,22.5,-1
Grooming horse,61wN_bjZOfo,training,3.5,5.5,-1
Grooming horse,pyws6ZH2e9w,training,7.5,9.5,-1
Grooming horse,pyws6ZH2e9w,training,22.0,24.0,-1
Grooming horse,pyws6ZH2e9w,training,33.0,35.0,1
Grooming horse,pyws6ZH2e9w,training,45.0,47.0,1
Grooming horse,yXTrlmNxsZ4,training,27.5,29.5,-1
Grooming horse,yXTrlmNxsZ4,training,38.0,40.0,-1
Grooming horse,yXTrlmNxsZ4,training,36.0,38.0,-1
Grooming horse,yXTrlmNxsZ4,training,26.5,28.5,-1
Grooming horse,4C1kGFGcU4A,training,146.5,148.5,-1
Grooming horse,4C1kGFGcU4A,training,2.5,4.5,-1
Grooming horse,4C1kGFGcU4A,training,7.5,9.5,-1
Grooming horse,4C1kGFGcU4A,training,23.5,25.5,-1
Grooming horse,DNvU_YTqyPY,training,70.5,72.5,-1
Grooming horse,DNvU_YTqyPY,training,49.0,51.0,-1
Grooming horse,DNvU_YTqyPY,training,24.0,26.0,-1
Grooming horse,DNvU_YTqyPY,training,17.5,19.5,-1
Grooming horse,OGGJji_zyCU,training,126.0,128.0,1
Grooming horse,OGGJji_zyCU,training,53.5,55.5,1
Grooming horse,OGGJji_zyCU,training,22.5,24.5,-1
Grooming horse,OGGJji_zyCU,training,71.5,73.5,1
Grooming horse,57Lge4Gow08,training,5.5,7.5,-1
Grooming horse,57Lge4Gow08,training,74.5,76.5,-1
Grooming horse,57Lge4Gow08,training,203.0,205.0,-1
Grooming horse,57Lge4Gow08,training,10.0,12.0,1
Grooming horse,zbGZUnL3bAc,training,8.0,10.0,-1
Grooming horse,zbGZUnL3bAc,training,16.0,18.0,1
Grooming horse,zbGZUnL3bAc,training,47.0,49.0,-1
Grooming horse,zbGZUnL3bAc,training,43.5,45.5,-1
Grooming horse,DLAeMhmmNWs,training,66.0,68.0,1
Grooming horse,DLAeMhmmNWs,training,81.5,83.5,1
Grooming horse,DLAeMhmmNWs,training,96.0,98.0,1
Grooming horse,DLAeMhmmNWs,training,53.0,55.0,-1
Grooming horse,hGOILl4epe0,training,12.0,14.0,-1
Grooming horse,hGOILl4epe0,training,42.0,44.0,-1
Grooming horse,hGOILl4epe0,training,60.0,62.0,-1
Grooming horse,hGOILl4epe0,training,87.5,89.5,-1
Grooming horse,wE2rr-cQ6cg,training,16.5,18.5,-1
Grooming horse,wE2rr-cQ6cg,training,2.0,4.0,-1
Grooming horse,wE2rr-cQ6cg,training,5.5,7.5,-1
Grooming horse,wE2rr-cQ6cg,training,8.5,10.5,-1
Grooming horse,A1XNOrxiX-Y,training,23.5,25.5,-1
Grooming horse,A1XNOrxiX-Y,training,58.5,60.5,1
Grooming horse,A1XNOrxiX-Y,training,35.0,37.0,-1
Grooming horse,A1XNOrxiX-Y,training,6.5,8.5,1
Grooming horse,0kkS99rgsiM,training,114.5,116.5,1
Grooming horse,0kkS99rgsiM,training,177.5,179.5,-1
Grooming horse,0kkS99rgsiM,training,92.5,94.5,1
Grooming horse,0kkS99rgsiM,training,77.5,79.5,-1
Grooming horse,UsKGMDAqdGY,training,40.0,42.0,-1
Grooming horse,UsKGMDAqdGY,training,82.0,84.0,-1
Grooming horse,UsKGMDAqdGY,training,70.0,72.0,-1
Grooming horse,UsKGMDAqdGY,training,77.5,79.5,-1
Grooming horse,y4oOVEtUql0,training,58.5,60.5,1
Grooming horse,y4oOVEtUql0,training,106.0,108.0,1
Grooming horse,y4oOVEtUql0,training,129.0,131.0,1
Grooming horse,y4oOVEtUql0,training,52.0,54.0,1
Grooming horse,kR0h2l---r4,training,54.5,56.5,-1
Grooming horse,kR0h2l---r4,training,48.0,50.0,-1
Grooming horse,kR0h2l---r4,training,85.0,87.0,-1
Grooming horse,kR0h2l---r4,training,14.0,16.0,-1
Grooming horse,Ats-tV7O4wc,training,46.5,48.5,-1
Grooming horse,Ats-tV7O4wc,training,9.0,11.0,-1
Grooming horse,Ats-tV7O4wc,training,17.0,19.0,-1
Grooming horse,Ats-tV7O4wc,training,37.5,39.5,-1
Grooming horse,WePFBn2tCzQ,training,18.5,20.5,-1
Grooming horse,WePFBn2tCzQ,training,185.0,187.0,1
Grooming horse,WePFBn2tCzQ,training,164.0,166.0,-1
Grooming horse,WePFBn2tCzQ,training,158.0,160.0,1
Grooming horse,KEcb7cDPENM,training,101.0,103.0,-1
Grooming horse,KEcb7cDPENM,training,12.0,14.0,-1
Grooming horse,KEcb7cDPENM,training,86.0,88.0,-1
Grooming horse,KEcb7cDPENM,training,44.5,46.5,-1
Grooming horse,wD_h4NYizOo,training,42.0,44.0,-1
Grooming horse,wD_h4NYizOo,training,46.0,48.0,-1
Grooming horse,wD_h4NYizOo,training,8.0,10.0,-1
Grooming horse,wD_h4NYizOo,training,2.5,4.5,-1
Grooming horse,EGkCcHSlpRs,training,54.0,56.0,1
Grooming horse,EGkCcHSlpRs,training,59.0,61.0,1
Grooming horse,EGkCcHSlpRs,training,43.5,45.5,-1
Grooming horse,EGkCcHSlpRs,training,38.5,40.5,1
Grooming horse,wTwl3UtBF9s,training,30.0,32.0,-1
Grooming horse,wTwl3UtBF9s,training,21.5,23.5,-1
Grooming horse,wTwl3UtBF9s,training,2.0,4.0,-1
Grooming horse,wTwl3UtBF9s,training,99.0,101.0,-1
Grooming horse,wPttJ70GrQo,training,31.5,33.5,-1
Grooming horse,wPttJ70GrQo,training,20.0,22.0,-1
Grooming horse,wPttJ70GrQo,training,42.5,44.5,-1
Grooming horse,wPttJ70GrQo,training,44.0,46.0,-1
Grooming horse,jIvJrKzSKMA,training,36.0,38.0,-1
Grooming horse,jIvJrKzSKMA,training,8.0,10.0,-1
Grooming horse,jIvJrKzSKMA,training,24.5,26.5,-1
Grooming horse,jIvJrKzSKMA,training,14.5,16.5,-1
Grooming horse,h2FcVtM-WDc,training,46.0,48.0,-1
Grooming horse,h2FcVtM-WDc,training,80.5,82.5,-1
Grooming horse,h2FcVtM-WDc,training,26.5,28.5,-1
Grooming horse,h2FcVtM-WDc,training,161.5,163.5,-1
Grooming horse,HPst0f795AM,training,184.0,186.0,1
Grooming horse,HPst0f795AM,training,123.5,125.5,1
Grooming horse,HPst0f795AM,training,69.0,71.0,1
Grooming horse,HPst0f795AM,training,45.5,47.5,1
Grooming horse,BYhgWlxVWZc,training,26.0,28.0,1
Grooming horse,BYhgWlxVWZc,training,30.5,32.5,-1
Grooming horse,BYhgWlxVWZc,training,10.5,12.5,1
Grooming horse,BYhgWlxVWZc,training,35.5,37.5,-1
Grooming horse,iQhkYSc8rRg,training,14.0,16.0,1
Grooming horse,iQhkYSc8rRg,training,1.5,3.5,1
Grooming horse,iQhkYSc8rRg,training,5.0,7.0,1
Grooming horse,iQhkYSc8rRg,training,8.5,10.5,-1
Grooming horse,Rxgl9nJwm4s,training,56.0,58.0,-1
Grooming horse,Rxgl9nJwm4s,training,149.5,151.5,-1
Grooming horse,Rxgl9nJwm4s,training,110.0,112.0,-1
Grooming horse,Rxgl9nJwm4s,training,67.0,69.0,-1
Grooming horse,ZNIMxdobkqI,training,65.0,67.0,-1
Grooming horse,ZNIMxdobkqI,training,49.0,51.0,-1
Grooming horse,ZNIMxdobkqI,training,68.5,70.5,1
Grooming horse,ZNIMxdobkqI,training,56.5,58.5,-1
Grooming horse,5YLXdlk_RTw,training,24.5,26.5,-1
Grooming horse,5YLXdlk_RTw,training,15.0,17.0,-1
Grooming horse,5YLXdlk_RTw,training,4.5,6.5,-1
Grooming horse,5YLXdlk_RTw,training,2.0,4.0,-1
Grooming horse,meCnNYwHVGQ,training,69.0,71.0,1
Grooming horse,meCnNYwHVGQ,training,72.0,74.0,-1
Grooming horse,meCnNYwHVGQ,training,5.0,7.0,1
Grooming horse,meCnNYwHVGQ,training,126.0,128.0,1
Grooming horse,C-O-dntVroU,training,42.0,44.0,-1
Grooming horse,C-O-dntVroU,training,46.0,48.0,-1
Grooming horse,C-O-dntVroU,training,52.5,54.5,-1
Grooming horse,C-O-dntVroU,training,40.0,42.0,1
Grooming horse,JHzSp3VfB6Y,training,31.5,33.5,-1
Grooming horse,JHzSp3VfB6Y,training,20.0,22.0,-1
Grooming horse,JHzSp3VfB6Y,training,149.5,151.5,-1
Grooming horse,JHzSp3VfB6Y,training,78.5,80.5,1
Grooming horse,V7hxF6xhT0c,training,117.5,119.5,-1
Grooming horse,V7hxF6xhT0c,training,104.5,106.5,-1
Grooming horse,V7hxF6xhT0c,training,17.0,19.0,-1
Grooming horse,V7hxF6xhT0c,training,93.5,95.5,-1
Grooming horse,J5axLQZcRqY,training,34.5,36.5,1
Grooming horse,J5axLQZcRqY,training,64.0,66.0,-1
Grooming horse,J5axLQZcRqY,training,53.5,55.5,1
Grooming horse,J5axLQZcRqY,training,6.5,8.5,-1
Grooming horse,llOv_85wiV4,training,144.0,146.0,-1
Grooming horse,llOv_85wiV4,training,162.0,164.0,-1
Grooming horse,llOv_85wiV4,training,124.0,126.0,-1
Grooming horse,llOv_85wiV4,training,132.0,134.0,-1
Grooming horse,M7ZjBqPZIls,training,59.0,61.0,-1
Grooming horse,M7ZjBqPZIls,training,37.5,39.5,1
Grooming horse,M7ZjBqPZIls,training,43.0,45.0,1
Grooming horse,M7ZjBqPZIls,training,30.5,32.5,-1
Grooming horse,zk2pTk2d2D4,training,18.0,20.0,-1
Grooming horse,zk2pTk2d2D4,training,150.0,152.0,-1
Grooming horse,zk2pTk2d2D4,training,116.0,118.0,-1
Grooming horse,zk2pTk2d2D4,training,154.0,156.0,-1
Grooming horse,NdCAx2NX9Ik,training,130.5,132.5,-1
Grooming horse,NdCAx2NX9Ik,training,22.5,24.5,-1
Grooming horse,NdCAx2NX9Ik,training,174.0,176.0,-1
Grooming horse,NdCAx2NX9Ik,training,107.0,109.0,-1
Grooming horse,oYhLGZwsvLw,training,41.5,43.5,1
Grooming horse,oYhLGZwsvLw,training,68.0,70.0,-1
Grooming horse,oYhLGZwsvLw,training,40.5,42.5,1
Grooming horse,oYhLGZwsvLw,training,39.0,41.0,1
Grooming horse,7U4OtLvC1Cs,training,3.0,5.0,1
Grooming horse,7U4OtLvC1Cs,training,7.5,9.5,1
Grooming horse,7U4OtLvC1Cs,training,11.0,13.0,1
Grooming horse,7U4OtLvC1Cs,training,36.5,38.5,1
Grooming horse,Y_GKOQvJhcQ,training,21.0,23.0,-1
Grooming horse,Y_GKOQvJhcQ,training,28.5,30.5,-1
Grooming horse,Y_GKOQvJhcQ,training,14.0,16.0,-1
Grooming horse,Y_GKOQvJhcQ,training,36.0,38.0,-1
Grooming horse,4GNjgfeD9_s,training,45.5,47.5,-1
Grooming horse,4GNjgfeD9_s,training,71.5,73.5,-1
Grooming horse,4GNjgfeD9_s,training,28.5,30.5,-1
Grooming horse,4GNjgfeD9_s,training,64.0,66.0,-1
Grooming horse,mgtqZyxGihc,training,198.5,200.5,-1
Grooming horse,mgtqZyxGihc,training,23.5,25.5,-1
Grooming horse,mgtqZyxGihc,training,202.5,204.5,-1
Grooming horse,mgtqZyxGihc,training,19.0,21.0,-1
Grooming horse,oyzg4Fc9KuY,training,61.0,63.0,-1
Grooming horse,oyzg4Fc9KuY,training,162.5,164.5,-1
Grooming horse,oyzg4Fc9KuY,training,26.0,28.0,-1
Grooming horse,oyzg4Fc9KuY,training,158.5,160.5,-1
Grooming horse,YuZ570dZeng,training,84.0,86.0,-1
Grooming horse,YuZ570dZeng,training,7.0,9.0,-1
Grooming horse,YuZ570dZeng,training,167.5,169.5,-1
Grooming horse,YuZ570dZeng,training,118.0,120.0,-1
Grooming horse,P7cOL2G8CU8,training,23.5,25.5,-1
Grooming horse,P7cOL2G8CU8,training,13.5,15.5,-1
Grooming horse,P7cOL2G8CU8,training,42.5,44.5,-1
Grooming horse,P7cOL2G8CU8,training,52.5,54.5,-1
Grooming horse,5lfoWFnmbHY,training,60.0,62.0,1
Grooming horse,5lfoWFnmbHY,training,28.5,30.5,-1
Grooming horse,5lfoWFnmbHY,training,63.5,65.5,1
Grooming horse,5lfoWFnmbHY,training,46.0,48.0,-1
Grooming horse,YoyIcK5j3Cs,training,55.5,57.5,-1
Grooming horse,YoyIcK5j3Cs,training,110.5,112.5,-1
Grooming horse,YoyIcK5j3Cs,training,35.0,37.0,-1
Grooming horse,YoyIcK5j3Cs,training,29.0,31.0,-1
Grooming horse,ZCR6dV4C-dY,training,76.0,78.0,-1
Grooming horse,ZCR6dV4C-dY,training,18.5,20.5,-1
Grooming horse,ZCR6dV4C-dY,training,10.5,12.5,-1
Grooming horse,ZCR6dV4C-dY,training,5.0,7.0,-1
Grooming horse,E-7ym3rURKo,training,91.5,93.5,1
Grooming horse,E-7ym3rURKo,training,23.0,25.0,1
Grooming horse,E-7ym3rURKo,training,7.5,9.5,1
Grooming horse,E-7ym3rURKo,training,126.0,128.0,1
Grooming horse,wKmWwBa9LEg,training,77.5,79.5,-1
Grooming horse,wKmWwBa9LEg,training,71.5,73.5,-1
Grooming horse,wKmWwBa9LEg,training,100.0,102.0,-1
Grooming horse,wKmWwBa9LEg,training,37.5,39.5,-1
Grooming horse,XkKO1vw3TAA,training,38.0,40.0,-1
Grooming horse,XkKO1vw3TAA,training,31.5,33.5,1
Grooming horse,XkKO1vw3TAA,training,126.0,128.0,-1
Grooming horse,XkKO1vw3TAA,training,85.5,87.5,-1
Grooming horse,02jkEt8pEWs,training,54.5,56.5,-1
Grooming horse,02jkEt8pEWs,training,50.0,52.0,-1
Grooming horse,02jkEt8pEWs,training,9.5,11.5,-1
Grooming horse,02jkEt8pEWs,training,37.0,39.0,-1
Grooming horse,03h3MFT_-yY,training,2.0,4.0,-1
Grooming horse,03h3MFT_-yY,training,28.5,30.5,-1
Grooming horse,03h3MFT_-yY,training,84.0,86.0,-1
Grooming horse,03h3MFT_-yY,training,15.5,17.5,-1
Grooming horse,rNig3LSPI2o,training,32.5,34.5,-1
Grooming horse,rNig3LSPI2o,training,129.5,131.5,-1
Grooming horse,rNig3LSPI2o,training,27.5,29.5,-1
Grooming horse,rNig3LSPI2o,training,67.0,69.0,-1
Grooming horse,mb2bC4WEwkM,training,86.5,88.5,-1
Grooming horse,mb2bC4WEwkM,training,138.0,140.0,-1
Grooming horse,mb2bC4WEwkM,training,112.5,114.5,-1
Grooming horse,mb2bC4WEwkM,training,81.5,83.5,-1
Grooming horse,H6JyyWA3Gbs,training,161.0,163.0,-1
Grooming horse,H6JyyWA3Gbs,training,165.0,167.0,-1
Grooming horse,H6JyyWA3Gbs,training,99.5,101.5,-1
Grooming horse,H6JyyWA3Gbs,training,170.0,172.0,-1
Grooming horse,xBosQs4yers,training,62.0,64.0,-1
Grooming horse,xBosQs4yers,training,56.0,58.0,-1
Grooming horse,xBosQs4yers,training,54.5,56.5,-1
Grooming horse,xBosQs4yers,training,45.0,47.0,-1
Grooming horse,6u6rc81ZNJE,training,84.0,86.0,-1
Grooming horse,6u6rc81ZNJE,training,38.5,40.5,-1
Grooming horse,6u6rc81ZNJE,training,64.5,66.5,-1
Grooming horse,6u6rc81ZNJE,training,12.0,14.0,-1
Grooming horse,uVhKJAXba8o,training,76.5,78.5,1
Grooming horse,uVhKJAXba8o,training,60.0,62.0,1
Grooming horse,uVhKJAXba8o,training,112.5,114.5,-1
Grooming horse,uVhKJAXba8o,training,51.0,53.0,-1
Grooming horse,WA-jvmDyC94,training,25.5,27.5,-1
Grooming horse,WA-jvmDyC94,training,12.5,14.5,-1
Grooming horse,WA-jvmDyC94,training,23.0,25.0,-1
Grooming horse,WA-jvmDyC94,training,60.0,62.0,-1
Grooming horse,geYwqG2U2gk,training,46.5,48.5,-1
Grooming horse,geYwqG2U2gk,training,52.0,54.0,-1
Grooming horse,geYwqG2U2gk,training,142.0,144.0,-1
Grooming horse,geYwqG2U2gk,training,127.0,129.0,-1
Grooming horse,g7jJCbVW700,training,13.5,15.5,-1
Grooming horse,g7jJCbVW700,training,100.0,102.0,-1
Grooming horse,g7jJCbVW700,training,39.5,41.5,-1
Grooming horse,g7jJCbVW700,training,38.0,40.0,-1
Grooming horse,QKXcoKshxIE,training,49.0,51.0,-1
Grooming horse,QKXcoKshxIE,training,53.0,55.0,-1
Grooming horse,QKXcoKshxIE,training,68.5,70.5,-1
Grooming horse,QKXcoKshxIE,training,56.5,58.5,-1
Grooming horse,7kjkKmvinPw,training,130.5,132.5,-1
Grooming horse,7kjkKmvinPw,training,122.5,124.5,-1
Grooming horse,7kjkKmvinPw,training,91.5,93.5,1
Grooming horse,7kjkKmvinPw,training,76.0,78.0,1
Grooming horse,fXTmUetRxuA,training,19.0,21.0,1
Grooming horse,fXTmUetRxuA,training,25.5,27.5,1
Grooming horse,fXTmUetRxuA,training,171.0,173.0,1
Grooming horse,fXTmUetRxuA,training,175.5,177.5,1
Grooming horse,q-9rFtxv5T0,training,49.0,51.0,-1
Grooming horse,q-9rFtxv5T0,training,61.0,63.0,-1
Grooming horse,q-9rFtxv5T0,training,42.5,44.5,-1
Grooming horse,q-9rFtxv5T0,training,53.0,55.0,-1
Grooming horse,iyBQGZYpLko,training,28.0,30.0,-1
Grooming horse,iyBQGZYpLko,training,38.5,40.5,-1
Grooming horse,iyBQGZYpLko,training,47.0,49.0,-1
Grooming horse,iyBQGZYpLko,training,66.0,68.0,-1
Grooming horse,ANnFXWVJ_x0,training,171.0,173.0,-1
Grooming horse,ANnFXWVJ_x0,training,186.5,188.5,-1
Grooming horse,ANnFXWVJ_x0,training,169.5,171.5,-1
Grooming horse,ANnFXWVJ_x0,training,121.0,123.0,-1
Grooming horse,XHWmgjdA5_I,training,16.0,18.0,-1
Grooming horse,XHWmgjdA5_I,training,55.5,57.5,-1
Grooming horse,XHWmgjdA5_I,training,130.5,132.5,-1
Grooming horse,XHWmgjdA5_I,training,72.0,74.0,1
Grooming horse,KRaObSABUjg,training,25.0,27.0,1
Grooming horse,KRaObSABUjg,training,75.0,77.0,-1
Grooming horse,KRaObSABUjg,training,10.5,12.5,1
Grooming horse,KRaObSABUjg,training,46.0,48.0,-1
Grooming horse,5erilBU2pUs,training,90.0,92.0,-1
Grooming horse,5erilBU2pUs,training,59.0,61.0,-1
Grooming horse,5erilBU2pUs,training,85.5,87.5,-1
Grooming horse,5erilBU2pUs,training,131.0,133.0,-1
Grooming horse,rFkkA1UIAoM,training,100.0,102.0,1
Grooming horse,rFkkA1UIAoM,training,106.0,108.0,1
Grooming horse,rFkkA1UIAoM,training,20.5,22.5,1
Grooming horse,rFkkA1UIAoM,training,115.5,117.5,1
Grooming horse,OyurZB-xHZs,training,48.5,50.5,1
Grooming horse,OyurZB-xHZs,training,60.5,62.5,1
Grooming horse,OyurZB-xHZs,training,31.5,33.5,1
Grooming horse,OyurZB-xHZs,training,86.0,88.0,1
Grooming horse,eZdx4qV9LaU,training,76.5,78.5,-1
Grooming horse,eZdx4qV9LaU,training,138.5,140.5,-1
Grooming horse,eZdx4qV9LaU,training,25.5,27.5,1
Grooming horse,eZdx4qV9LaU,training,60.0,62.0,-1
Grooming horse,oXWxB_WhG8U,training,38.0,40.0,-1
Grooming horse,oXWxB_WhG8U,training,26.5,28.5,-1
Grooming horse,oXWxB_WhG8U,training,34.0,36.0,-1
Grooming horse,oXWxB_WhG8U,training,46.0,48.0,-1
Grooming horse,r1ysh1DyOr4,training,92.0,94.0,-1
Grooming horse,r1ysh1DyOr4,training,107.5,109.5,-1
Grooming horse,r1ysh1DyOr4,training,116.0,118.0,-1
Grooming horse,r1ysh1DyOr4,training,76.5,78.5,-1
Grooming horse,3ikf3Ysjg14,training,38.0,40.0,-1
Grooming horse,3ikf3Ysjg14,training,75.5,77.5,-1
Grooming horse,3ikf3Ysjg14,training,15.0,17.0,-1
Grooming horse,3ikf3Ysjg14,training,30.5,32.5,-1
Grooming horse,q0A-AX8-JqU,training,151.5,153.5,-1
Grooming horse,q0A-AX8-JqU,training,50.5,52.5,1
Grooming horse,q0A-AX8-JqU,training,145.0,147.0,1
Grooming horse,q0A-AX8-JqU,training,60.0,62.0,-1
Grooming horse,cU8wdlrMtKU,training,70.5,72.5,-1
Grooming horse,cU8wdlrMtKU,training,22.0,24.0,-1
Grooming horse,cU8wdlrMtKU,training,47.5,49.5,-1
Grooming horse,cU8wdlrMtKU,training,52.0,54.0,-1
Grooming horse,RJUsCy4aegI,training,82.5,84.5,-1
Grooming horse,RJUsCy4aegI,training,30.0,32.0,-1
